"timestamp";"BC~0893-QM[Cairnet CXM24240893]";"in %";"Uout~0893-QM[Cairnet CXM24240893]";"in mV";"PM10~D598-QM[Cairnet CXM24240893]";"in µg/m3";"PM2.5~D598-QM[Cairnet CXM24240893]";"in µg/m3";"PM1~D598-QM[Cairnet CXM24240893]";"in µg/m3";"TC~D598-QM[Cairnet CXM24240893]";"in °C";"HR~D598-QM[Cairnet CXM24240893]";"in %";"O3-NO2~4704-QM[Cairnet CXM24240893]";"in ppb";"TC~T-QM[Cairnet CXM24240893]";"in °C";"HR~T-QM[Cairnet CXM24240893]";"in %";"PA~T-QM[Cairnet CXM24240893]";"in hPa";"O3~0893-QM[Cairnet CXM24240893]";"in ppb";"SO2~4734-QM[Cairnet CXM24240893]";"in ppb";"NO2~4787-QM[Cairnet CXM24240893]";"in ppb";"CO~4687-QM[Cairnet CXM24240893]";"in ppb";"VV~M-QM[Cairnet CXM24240893]";"in m/s";"DV~M-QM[Cairnet CXM24240893]";"in degre"
"(in display TZ)";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc"
"2025-01-29 18:45";96.18;"A";4212.87;"A";52.11;"A";35.99;"A";31.7;"A";18.43;"A";60.02;"A";24;"A";11.63;"A";83.54;"A";1013.84;"A";11;"A";2;"A";13;"A";381;"A";0.67;"A";140;"A"
"2025-01-29 19:00";96.18;"A";4212.67;"A";44.51;"A";30.78;"A";27.11;"A";18.53;"A";60;"A";24;"A";11.7;"A";83.53;"A";1014.03;"A";14;"A";2;"A";10;"A";334;"A";0.33;"A";140;"A"
"2025-01-29 19:15";96.18;"A";4212.87;"A";38.27;"A";26.5;"A";23.34;"A";18.57;"A";59.99;"A";24;"A";11.77;"A";83.44;"A";1013.97;"A";16;"A";2;"A";8;"A";220;"A";0;"A";123.33;"A"
"2025-01-29 19:30";96.18;"A";4212.73;"A";33.89;"A";23.5;"A";20.69;"A";18.58;"A";59.98;"A";25;"A";11.73;"A";83.59;"A";1014.15;"A";17;"A";1;"A";8;"A";191;"A";0;"A";136.67;"A"
"2025-01-29 19:45";96.18;"A";4212.87;"A";29.93;"A";20.78;"A";18.3;"A";18.56;"A";59.97;"A";26;"A";11.8;"A";83.03;"A";1014.37;"A";20;"A";2;"A";6;"A";160;"A";0;"A";203.33;"A"
"2025-01-29 20:00";96.18;"A";4212.67;"A";31.37;"A";21.76;"A";19.17;"A";18.43;"A";59.95;"A";28;"A";11.88;"A";82.13;"A";1014.48;"A";22;"A";1;"A";6;"A";158;"A";0.33;"A";203.33;"A"
"2025-01-29 20:15";96.18;"A";4212.87;"A";29.73;"A";20.64;"A";18.18;"A";18.35;"A";60;"A";29;"A";11.87;"A";82.02;"A";1014.45;"A";22;"A";1;"A";7;"A";163;"A";0.33;"A";326.67;"A"
"2025-01-29 20:30";96.18;"A";4212.87;"A";29.26;"A";20.32;"A";17.9;"A";18.38;"A";60;"A";29;"A";11.81;"A";82.42;"A";1014.58;"A";21;"A";1;"A";8;"A";163;"A";0;"A";240;"A"
"2025-01-29 20:45";96.18;"A";4212.87;"A";31.25;"A";21.68;"A";19.1;"A";18.43;"A";60;"A";29;"A";11.77;"A";82.68;"A";1014.71;"A";22;"A";1;"A";7;"A";162;"A";0;"A";230;"A"
"2025-01-29 21:00";96.18;"A";4212.8;"A";31.63;"A";21.95;"A";19.33;"A";18.39;"A";59.99;"A";29;"A";11.74;"A";82.68;"A";1014.99;"A";20;"A";0;"A";9;"A";161;"A";0;"A";330;"A"
"2025-01-29 21:15";96.18;"A";4212.73;"A";31.3;"A";21.72;"A";19.13;"A";18.32;"A";59.99;"A";28;"A";11.64;"A";82.66;"A";1015.27;"A";19;"A";0;"A";10;"A";148;"A";0;"A";173.33;"A"
"2025-01-29 21:30";96.18;"A";4212.73;"A";32.77;"A";22.73;"A";20.02;"A";18.22;"A";59.96;"A";28;"A";11.57;"A";82.63;"A";1015.34;"A";17;"A";1;"A";10;"A";161;"A";0;"A";260;"A"
"2025-01-29 21:45";96.18;"A";4212.87;"A";31.61;"A";21.93;"A";19.32;"A";18.15;"A";60.02;"A";29;"A";11.55;"A";82.64;"A";1015.4;"A";19;"A";0;"A";10;"A";169;"A";0;"A";236.67;"A"
"2025-01-29 22:00";96.18;"A";4212.87;"A";36.07;"A";24.99;"A";22.01;"A";18.19;"A";59.98;"A";28;"A";11.49;"A";82.89;"A";1015.48;"A";17;"A";0;"A";12;"A";180;"A";0;"A";183.33;"A"
"2025-01-29 22:15";96.17;"A";4212.93;"A";35.77;"A";24.79;"A";21.83;"A";18.16;"A";59.99;"A";28;"A";11.47;"A";82.91;"A";1015.58;"A";15;"A";1;"A";13;"A";197;"A";0.33;"A";156.67;"A"
"2025-01-29 22:30";96.17;"A";4212.87;"A";38.08;"A";26.37;"A";23.23;"A";18.12;"A";60.02;"A";28;"A";11.38;"A";83.16;"A";1015.55;"A";13;"A";1;"A";15;"A";217;"A";0;"A";263.33;"A"
"2025-01-29 22:45";96.17;"A";4212.8;"A";38.53;"A";26.68;"A";23.5;"A";18.07;"A";59.96;"A";26;"A";11.25;"A";83.4;"A";1015.69;"A";9;"A";1;"A";17;"A";278;"A";0;"A";106.67;"A"
"2025-01-29 23:00";96.17;"A";4212.67;"A";43.45;"A";30.05;"A";26.47;"A";17.93;"A";59.99;"A";22;"A";10.91;"A";84.18;"A";1015.9;"A";7;"A";3;"A";16;"A";478;"A";0;"A";216.67;"A"
"2025-01-29 23:15";96.17;"A";4212.73;"A";50.13;"A";34.63;"A";30.5;"A";17.67;"A";60.03;"A";21;"A";10.61;"A";84.4;"A";1016.15;"A";5;"A";11;"A";16;"A";2572;"A";0.67;"A";200;"A"
"2025-01-29 23:30";96.17;"A";4212.87;"A";47.72;"A";32.98;"A";29.05;"A";17.27;"A";59.95;"A";20;"A";10.23;"A";84.34;"A";1016.05;"A";6;"A";4;"A";14;"A";821;"A";0;"A";86.67;"A"
"2025-01-29 23:45";96.17;"A";4212.87;"A";61.04;"A";42.12;"A";37.1;"A";16.99;"A";60.02;"A";20;"A";9.95;"A";84.67;"A";1016.08;"A";5;"A";3;"A";15;"A";431;"A";0;"A";73.33;"A"
"2025-01-30 00:00";96.17;"A";4212.8;"A";64.77;"A";44.68;"A";39.35;"A";16.86;"A";60.07;"A";20;"A";9.78;"A";85.2;"A";1016.33;"A";5;"A";3;"A";15;"A";391;"A";0;"A";73.33;"A"
"2025-01-30 00:15";96.17;"A";4213;"A";59.75;"A";41.24;"A";36.32;"A";16.89;"A";60.03;"A";19;"A";9.75;"A";85.45;"A";1016.45;"A";5;"A";3;"A";14;"A";446;"A";0;"A";140;"A"
"2025-01-30 00:30";96.17;"A";4212.8;"A";63.56;"A";43.85;"A";38.62;"A";16.93;"A";59.99;"A";19;"A";9.8;"A";85.29;"A";1016.56;"A";5;"A";3;"A";15;"A";514;"A";0;"A";233.33;"A"
"2025-01-30 00:45";96.17;"A";4212.73;"A";63.62;"A";43.89;"A";38.65;"A";16.95;"A";60.02;"A";19;"A";9.76;"A";85.49;"A";1016.57;"A";4;"A";4;"A";15;"A";557;"A";0;"A";260;"A"
"2025-01-30 01:00";96.17;"A";4212.73;"A";67.75;"A";46.72;"A";41.15;"A";17.01;"A";60.01;"A";17;"A";9.66;"A";86.19;"A";1016.63;"A";4;"A";5;"A";13;"A";573;"A";0;"A";143.33;"A"
"2025-01-30 01:15";96.17;"A";4212.8;"A";80.07;"A";55.17;"A";48.59;"A";16.97;"A";59.96;"A";18;"A";9.65;"A";86.19;"A";1016.8;"A";3;"A";6;"A";15;"A";939;"A";0.67;"A";133.33;"A"
"2025-01-30 01:30";96.17;"A";4212.87;"A";92.28;"A";63.56;"A";55.97;"A";16.96;"A";60.05;"A";19;"A";9.67;"A";86.24;"A";1016.91;"A";2;"A";6;"A";17;"A";914;"A";0;"A";220;"A"
"2025-01-30 01:45";96.17;"A";4212.87;"A";88.34;"A";60.85;"A";53.59;"A";17.02;"A";60.02;"A";17;"A";9.56;"A";86.98;"A";1017.06;"A";1;"A";7;"A";16;"A";952;"A";0;"A";166.67;"A"
"2025-01-30 02:00";96.16;"A";4212.8;"A";81.21;"A";55.96;"A";49.28;"A";17.02;"A";59.99;"A";17;"A";9.65;"A";86.43;"A";1017.28;"A";3;"A";6;"A";15;"A";715;"A";0;"A";216.67;"A"
"2025-01-30 02:15";96.16;"A";4212.93;"A";78.22;"A";53.9;"A";47.47;"A";17.04;"A";59.97;"A";16;"A";9.62;"A";86.62;"A";1017.25;"A";2;"A";6;"A";15;"A";692;"A";0;"A";160;"A"
"2025-01-30 02:30";96.16;"A";4212.87;"A";66.21;"A";45.67;"A";40.22;"A";16.98;"A";59.96;"A";18;"A";9.56;"A";86.5;"A";1017.34;"A";0;"A";4;"A";19;"A";480;"A";0;"A";150;"A"
"2025-01-30 02:45";96.16;"A";4212.8;"A";55.94;"A";38.62;"A";34.01;"A";16.93;"A";59.99;"A";20;"A";9.47;"A";86.92;"A";1017.36;"A";0;"A";3;"A";21;"A";324;"A";0;"A";246.67;"A"
"2025-01-30 03:00";96.16;"A";4212.8;"A";53.78;"A";37.14;"A";32.71;"A";16.88;"A";59.99;"A";21;"A";9.43;"A";86.92;"A";1017.19;"A";0;"A";3;"A";22;"A";294;"A";0;"A";246.67;"A"
"2025-01-30 03:15";96.16;"A";4212.8;"A";67.44;"A";46.51;"A";40.96;"A";16.94;"A";59.98;"A";19;"A";9.49;"A";86.9;"A";1017.13;"A";0;"A";3;"A";20;"A";404;"A";0;"A";200;"A"
"2025-01-30 03:30";96.16;"A";4212.87;"A";68.68;"A";47.36;"A";41.71;"A";16.89;"A";60.01;"A";18;"A";9.48;"A";86.63;"A";1017.15;"A";1;"A";4;"A";18;"A";394;"A";0;"A";146.67;"A"
"2025-01-30 03:45";96.16;"A";4212.73;"A";62.4;"A";43.05;"A";37.92;"A";16.87;"A";60;"A";18;"A";9.45;"A";86.8;"A";1017.18;"A";1;"A";4;"A";17;"A";343;"A";0;"A";196.67;"A"
"2025-01-30 04:00";96.16;"A";4212.93;"A";62.2;"A";42.92;"A";37.8;"A";16.84;"A";59.99;"A";17;"A";9.44;"A";86.61;"A";1017.41;"A";2;"A";5;"A";16;"A";468;"A";0;"A";136.67;"A"
"2025-01-30 04:15";96.16;"A";4212.87;"A";65.05;"A";44.87;"A";39.52;"A";16.87;"A";60;"A";16;"A";9.37;"A";86.95;"A";1017.6;"A";2;"A";6;"A";15;"A";508;"A";0;"A";133.33;"A"
"2025-01-30 04:30";96.15;"A";4212.8;"A";75.16;"A";51.81;"A";45.63;"A";16.81;"A";60.03;"A";17;"A";9.47;"A";86.44;"A";1017.69;"A";2;"A";5;"A";15;"A";492;"A";0;"A";216.67;"A"
"2025-01-30 04:45";96.15;"A";4212.8;"A";72.28;"A";49.83;"A";43.89;"A";16.81;"A";60.02;"A";17;"A";9.33;"A";87.12;"A";1017.88;"A";1;"A";4;"A";17;"A";407;"A";0.33;"A";136.67;"A"
"2025-01-30 05:00";96.15;"A";4212.87;"A";62.74;"A";43.29;"A";38.12;"A";16.81;"A";60.01;"A";18;"A";9.27;"A";87.28;"A";1017.92;"A";0;"A";5;"A";18;"A";312;"A";0;"A";183.33;"A"
"2025-01-30 05:15";96.15;"A";4212.8;"A";61.6;"A";42.51;"A";37.44;"A";16.81;"A";59.94;"A";17;"A";9.19;"A";87.49;"A";1017.99;"A";0;"A";4;"A";18;"A";291;"A";0;"A";243.33;"A"
"2025-01-30 05:30";96.15;"A";4212.87;"A";56.01;"A";38.67;"A";34.06;"A";16.77;"A";59.98;"A";17;"A";9.16;"A";87.64;"A";1018.22;"A";0;"A";4;"A";18;"A";264;"A";0.33;"A";133.33;"A"
"2025-01-30 05:45";96.15;"A";4212.87;"A";53.6;"A";37.02;"A";32.6;"A";16.75;"A";59.98;"A";18;"A";9.14;"A";87.61;"A";1018.27;"A";0;"A";4;"A";19;"A";256;"A";0;"A";120;"A"
"2025-01-30 06:00";96.15;"A";4212.87;"A";51.61;"A";35.65;"A";31.4;"A";16.66;"A";60.01;"A";19;"A";9.14;"A";87.31;"A";1018.34;"A";0;"A";4;"A";20;"A";238;"A";0;"A";120;"A"
"2025-01-30 06:15";96.15;"A";4213;"A";49.96;"A";34.52;"A";30.4;"A";16.58;"A";60.04;"A";20;"A";9.08;"A";87.37;"A";1018.39;"A";0;"A";3;"A";21;"A";241;"A";0;"A";180;"A"
"2025-01-30 06:30";96.15;"A";4212.87;"A";49.49;"A";34.2;"A";30.12;"A";16.62;"A";59.99;"A";18;"A";9.02;"A";87.52;"A";1018.36;"A";0;"A";4;"A";19;"A";231;"A";0;"A";136.67;"A"
"2025-01-30 06:45";96.15;"A";4212.8;"A";50.76;"A";35.07;"A";30.89;"A";16.53;"A";59.99;"A";18;"A";8.97;"A";87.5;"A";1018.5;"A";0;"A";3;"A";20;"A";249;"A";0;"A";173.33;"A"
"2025-01-30 07:00";96.15;"A";4212.8;"A";51.06;"A";35.27;"A";31.06;"A";16.55;"A";59.98;"A";17;"A";8.93;"A";87.7;"A";1018.74;"A";0;"A";4;"A";18;"A";263;"A";0;"A";133.33;"A"
"2025-01-30 07:15";96.15;"A";4212.8;"A";50.92;"A";35.18;"A";30.98;"A";16.49;"A";59.99;"A";17;"A";8.96;"A";87.44;"A";1019.02;"A";0;"A";4;"A";18;"A";291;"A";0;"A";190;"A"
"2025-01-30 07:30";96.15;"A";4212.8;"A";51.08;"A";35.29;"A";31.08;"A";16.44;"A";60.01;"A";17;"A";8.95;"A";87.28;"A";1019.24;"A";0;"A";4;"A";18;"A";267;"A";0;"A";236.67;"A"
"2025-01-30 07:45";96.15;"A";4212.8;"A";53.04;"A";36.63;"A";32.26;"A";16.42;"A";60.01;"A";17;"A";8.95;"A";87.21;"A";1019.32;"A";0;"A";4;"A";18;"A";293;"A";0;"A";183.33;"A"
"2025-01-30 08:00";96.14;"A";4212.8;"A";51.65;"A";35.68;"A";31.42;"A";16.31;"A";59.95;"A";17;"A";9.03;"A";86.44;"A";1019.41;"A";0;"A";5;"A";18;"A";357;"A";0.33;"A";263.33;"A"
"2025-01-30 08:15";96.14;"A";4213;"A";54.52;"A";37.65;"A";33.16;"A";16.3;"A";59.98;"A";17;"A";9.01;"A";86.61;"A";1019.46;"A";0;"A";5;"A";19;"A";347;"A";0;"A";270;"A"
"2025-01-30 08:30";96.14;"A";4212.87;"A";55.39;"A";38.24;"A";33.68;"A";16.3;"A";60.02;"A";17;"A";9.14;"A";86.14;"A";1019.38;"A";0;"A";5;"A";18;"A";399;"A";0;"A";86.67;"A"
"2025-01-30 08:45";96.14;"A";4212.8;"A";63.49;"A";43.8;"A";38.58;"A";16.49;"A";60.05;"A";18;"A";9.37;"A";85.85;"A";1019.44;"A";0;"A";5;"A";19;"A";549;"A";0;"A";166.67;"A"
"2025-01-30 09:00";96.14;"A";4212.87;"A";63.47;"A";43.79;"A";38.56;"A";16.6;"A";59.87;"A";17;"A";9.54;"A";85.15;"A";1019.65;"A";0;"A";6;"A";18;"A";492;"A";0;"A";146.67;"A"
"2025-01-30 09:15";96.14;"A";4212.8;"A";65.19;"A";44.97;"A";39.61;"A";16.52;"A";60.04;"A";18;"A";9.64;"A";84.79;"A";1019.73;"A";0;"A";6;"A";20;"A";566;"A";0;"A";150;"A"
"2025-01-30 09:30";96.14;"A";4212.87;"A";71.83;"A";49.52;"A";43.62;"A";16.66;"A";59.91;"A";19;"A";9.8;"A";84.2;"A";1019.58;"A";0;"A";6;"A";20;"A";626;"A";0;"A";203.33;"A"
"2025-01-30 09:45";96.14;"A";4212.87;"A";70.38;"A";48.53;"A";42.74;"A";16.67;"A";60;"A";20;"A";10.12;"A";82.8;"A";1019.71;"A";0;"A";6;"A";22;"A";592;"A";0;"A";153.33;"A"
"2025-01-30 10:00";96.14;"A";4212.8;"A";67.84;"A";46.78;"A";41.2;"A";16.8;"A";59.91;"A";22;"A";10.34;"A";82.5;"A";1019.74;"A";0;"A";5;"A";24;"A";604;"A";0;"A";183.33;"A"
"2025-01-30 10:15";96.14;"A";4212.87;"A";67.5;"A";46.66;"A";40.34;"A";16.74;"A";59.92;"A";23;"A";10.42;"A";81.58;"A";1019.76;"A";0;"A";5;"A";25;"A";551;"A";0;"A";253.33;"A"
"2025-01-30 10:30";96.14;"A";4212.87;"A";66.74;"A";46.03;"A";40.54;"A";16.58;"A";60.08;"A";24;"A";10.41;"A";81.15;"A";1019.86;"A";0;"A";4;"A";27;"A";451;"A";0;"A";253.33;"A"
"2025-01-30 10:45";96.14;"A";4212.8;"A";66.83;"A";46.09;"A";40.59;"A";16.78;"A";59.93;"A";24;"A";10.51;"A";81.3;"A";1020;"A";0;"A";4;"A";26;"A";439;"A";0;"A";303.33;"A"
"2025-01-30 11:00";96.13;"A";4212.8;"A";65.82;"A";45.76;"A";39.79;"A";16.52;"A";59.91;"A";26;"A";10.68;"A";79.25;"A";1019.83;"A";0;"A";3;"A";27;"A";413;"A";0;"A";183.33;"A"
"2025-01-30 11:15";96.07;"A";4204.67;"A";69.96;"A";52.12;"A";36.62;"A";16.36;"A";59.31;"A";28;"A";10.85;"A";76.96;"A";1019.59;"A";2;"A";2;"A";26;"A";348;"A";0;"A";190;"A"
"2025-01-30 11:30";96.07;"A";4212.07;"A";58.75;"A";42.99;"A";29.55;"A";16.46;"A";57.71;"A";28;"A";10.94;"A";75.11;"A";1019.38;"A";10;"A";2;"A";18;"A";220;"A";0;"A";186.67;"A"
"2025-01-30 11:45";96.09;"A";4212.73;"A";52.29;"A";40.42;"A";27.53;"A";16.57;"A";56.98;"A";29;"A";11.05;"A";74.26;"A";1019.37;"A";13;"A";1;"A";15;"A";197;"A";0;"A";173.33;"A"
"2025-01-30 12:00";96.11;"A";4212.87;"A";51.29;"A";38.55;"A";26.44;"A";16.66;"A";56.2;"A";29;"A";11.07;"A";73.93;"A";1019.44;"A";17;"A";1;"A";12;"A";159;"A";0.33;"A";96.67;"A"
"2025-01-30 12:15";96.12;"A";4212.93;"A";51.64;"A";40.09;"A";27.4;"A";16.72;"A";56.53;"A";28;"A";11.16;"A";74;"A";1019.46;"A";16;"A";1;"A";12;"A";161;"A";0;"A";193.33;"A"
"2025-01-30 12:30";96.12;"A";4212.87;"A";54.07;"A";40.22;"A";26.82;"A";16.82;"A";56.02;"A";28;"A";11.27;"A";73.35;"A";1019.41;"A";18;"A";1;"A";11;"A";160;"A";0.33;"A";76.67;"A"
"2025-01-30 12:45";96.03;"A";4189.4;"A";51.03;"A";38.69;"A";25.97;"A";16.93;"A";55.76;"A";29;"A";11.34;"A";73.25;"A";1019.37;"A";18;"A";1;"A";11;"A";141;"A";0.33;"A";116.67;"A"
"2025-01-30 13:00";95.85;"A";4202.8;"A";53.2;"A";39.68;"A";26.69;"A";16.98;"A";55.42;"A";28;"A";11.33;"A";73.04;"A";1019.35;"A";19;"A";1;"A";9;"A";151;"A";0;"A";166.67;"A"
"2025-01-30 13:15";95.95;"A";4210.67;"A";46.1;"A";35.1;"A";24.17;"A";17.01;"A";55.38;"A";28;"A";11.37;"A";72.56;"A";1019.47;"A";20;"A";1;"A";8;"A";136;"A";0;"A";216.67;"A"
"2025-01-30 13:30";96.01;"A";4211.73;"A";49.48;"A";36.54;"A";25.03;"A";17.03;"A";55.3;"A";28;"A";11.31;"A";72.99;"A";1019.55;"A";21;"A";1;"A";7;"A";140;"A";0.33;"A";56.67;"A"
"2025-01-30 13:45";96.06;"A";4211.87;"A";45.76;"A";34.84;"A";23.74;"A";17.01;"A";55.01;"A";29;"A";11.31;"A";72.35;"A";1019.66;"A";22;"A";0;"A";7;"A";149;"A";0;"A";23.33;"A"
"2025-01-30 14:00";96.08;"A";4212.73;"A";44.51;"A";33.99;"A";23.19;"A";17.01;"A";54.85;"A";29;"A";11.37;"A";72;"A";1019.67;"A";23;"A";1;"A";7;"A";153;"A";0;"A";210;"A"
"2025-01-30 14:15";96.1;"A";4212.87;"A";48.23;"A";35.48;"A";24.35;"A";17.02;"A";54.91;"A";30;"A";11.36;"A";72.24;"A";1019.72;"A";22;"A";1;"A";7;"A";170;"A";0.33;"A";183.33;"A"
"2025-01-30 14:30";96.11;"A";4213;"A";50.09;"A";37.01;"A";25.19;"A";17.03;"A";55.07;"A";30;"A";11.39;"A";72.39;"A";1019.82;"A";21;"A";0;"A";9;"A";184;"A";0;"A";80;"A"
"2025-01-30 14:45";96.12;"A";4212.8;"A";44.81;"A";33.67;"A";22.9;"A";17.05;"A";55.16;"A";30;"A";11.39;"A";72.24;"A";1019.85;"A";21;"A";1;"A";8;"A";177;"A";0;"A";273.33;"A"
"2025-01-30 15:00";96.12;"A";4212.73;"A";43.34;"A";32.06;"A";22.08;"A";17.07;"A";55;"A";30;"A";11.38;"A";72.41;"A";1019.81;"A";22;"A";0;"A";8;"A";172;"A";0;"A";143.33;"A"
"2025-01-30 15:15";96.13;"A";4208.07;"A";41.07;"A";30.89;"A";21.42;"A";17.03;"A";55.01;"A";30;"A";11.28;"A";72.3;"A";1019.82;"A";23;"A";1;"A";7;"A";171;"A";0;"A";90;"A"
"2025-01-30 15:30";95.96;"A";4194;"A";37.93;"A";28.77;"A";19.97;"A";16.96;"A";54.86;"A";30;"A";11.22;"A";72.46;"A";1019.95;"A";23;"A";0;"A";8;"A";173;"A";0;"A";160;"A"
"2025-01-30 15:45";95.97;"A";4211.07;"A";41.08;"A";30.16;"A";21.13;"A";16.88;"A";55.2;"A";31;"A";11.19;"A";72.47;"A";1020.02;"A";21;"A";0;"A";9;"A";177;"A";0;"A";203.33;"A"
"2025-01-30 16:00";96.03;"A";4211.8;"A";41.84;"A";31.49;"A";21.81;"A";16.85;"A";55.54;"A";31;"A";11.2;"A";73.1;"A";1020.05;"A";20;"A";0;"A";11;"A";187;"A";0.33;"A";203.33;"A"
"2025-01-30 16:15";96.07;"A";4212.27;"A";46.52;"A";34.46;"A";23.04;"A";16.81;"A";55.79;"A";30;"A";11.17;"A";72.91;"A";1020;"A";20;"A";0;"A";10;"A";204;"A";0.33;"A";203.33;"A"
"2025-01-30 16:30";96.09;"A";4213;"A";50.9;"A";36.62;"A";24.88;"A";16.76;"A";55.8;"A";31;"A";11.05;"A";73.44;"A";1020;"A";20;"A";0;"A";11;"A";219;"A";0;"A";26.67;"A"
"2025-01-30 16:45";96.11;"A";4212.87;"A";46.98;"A";35.49;"A";24.57;"A";16.67;"A";56.37;"A";31;"A";10.99;"A";74.24;"A";1020.14;"A";19;"A";0;"A";11;"A";234;"A";0.33;"A";26.67;"A"
"2025-01-30 17:00";96.12;"A";4212.73;"A";48.65;"A";36.85;"A";25.57;"A";16.56;"A";56.99;"A";30;"A";10.94;"A";74.78;"A";1020.38;"A";17;"A";0;"A";12;"A";243;"A";0;"A";46.67;"A"
"2025-01-30 17:15";96.07;"A";4207.07;"A";48.35;"A";37.62;"A";25.94;"A";16.52;"A";57.33;"A";29;"A";10.93;"A";74.89;"A";1020.36;"A";16;"A";1;"A";13;"A";243;"A";0;"A";120;"A"
"2025-01-30 17:30";96.08;"A";4212.4;"A";50.73;"A";38.56;"A";26.81;"A";16.44;"A";57.44;"A";29;"A";10.78;"A";75.41;"A";1020.41;"A";16;"A";1;"A";13;"A";264;"A";0;"A";86.67;"A"
"2025-01-30 17:45";96.1;"A";4212.73;"A";53.65;"A";41.13;"A";28.14;"A";16.32;"A";57.67;"A";29;"A";10.63;"A";75.73;"A";1020.61;"A";14;"A";1;"A";16;"A";310;"A";0;"A";153.33;"A"
"2025-01-30 18:00";96.11;"A";4212.67;"A";53.86;"A";41.71;"A";28.58;"A";16.12;"A";57.99;"A";29;"A";10.4;"A";76.61;"A";1020.62;"A";12;"A";1;"A";17;"A";312;"A";0;"A";260;"A"
"2025-01-30 18:15";96.12;"A";4212.93;"A";56.88;"A";42.27;"A";28.91;"A";15.91;"A";58.38;"A";29;"A";10.26;"A";76.92;"A";1020.69;"A";12;"A";1;"A";17;"A";303;"A";0;"A";123.33;"A"
"2025-01-30 18:30";96.13;"A";4212.93;"A";58.45;"A";44.62;"A";30.18;"A";15.7;"A";58.84;"A";28;"A";9.94;"A";78;"A";1020.84;"A";9;"A";1;"A";19;"A";345;"A";0;"A";196.67;"A"
"2025-01-30 18:45";96.06;"A";4206.6;"A";63.75;"A";47.88;"A";31.84;"A";15.39;"A";59.43;"A";23;"A";9.26;"A";80.19;"A";1020.87;"A";5;"A";2;"A";18;"A";339;"A";0;"A";243.33;"A"
"2025-01-30 19:00";96.08;"A";4212.6;"A";55.66;"A";38.62;"A";33.51;"A";15.08;"A";60.09;"A";22;"A";8.97;"A";81.43;"A";1020.82;"A";3;"A";3;"A";19;"A";352;"A";0;"A";206.67;"A"
"2025-01-30 19:15";96.1;"A";4212.8;"A";57.26;"A";39.52;"A";34.81;"A";14.93;"A";60.02;"A";22;"A";8.44;"A";82.88;"A";1020.64;"A";1;"A";3;"A";22;"A";391;"A";0;"A";243.33;"A"
"2025-01-30 19:30";96.11;"A";4212.8;"A";58.99;"A";40.72;"A";35.86;"A";14.79;"A";59.99;"A";22;"A";8.04;"A";83.83;"A";1020.63;"A";0;"A";11;"A";24;"A";837;"A";0;"A";226.67;"A"
"2025-01-30 19:45";96.12;"A";4212.8;"A";58.72;"A";40.53;"A";35.69;"A";14.52;"A";60.07;"A";18;"A";7.64;"A";84.83;"A";1020.53;"A";0;"A";7;"A";19;"A";487;"A";0;"A";183.33;"A"
"2025-01-30 20:00";96.13;"A";4212.87;"A";62.63;"A";43.21;"A";38.06;"A";14.33;"A";59.99;"A";21;"A";7.23;"A";85.41;"A";1020.8;"A";0;"A";5;"A";23;"A";606;"A";0;"A";193.33;"A"
"2025-01-30 20:15";96.13;"A";4212.87;"A";62.98;"A";43.45;"A";38.27;"A";14.12;"A";60.11;"A";19;"A";7.1;"A";86.32;"A";1020.82;"A";0;"A";6;"A";21;"A";549;"A";0;"A";213.33;"A"
"2025-01-30 20:30";96.13;"A";4213;"A";65.57;"A";45.23;"A";39.83;"A";13.83;"A";59.98;"A";19;"A";6.63;"A";86.53;"A";1020.92;"A";0;"A";7;"A";21;"A";686;"A";0;"A";256.67;"A"
"2025-01-30 20:45";96.13;"A";4212.87;"A";74.84;"A";51.59;"A";45.43;"A";13.77;"A";59.94;"A";18;"A";6.41;"A";87.28;"A";1020.79;"A";0;"A";11;"A";19;"A";833;"A";0;"A";200;"A"
"2025-01-30 21:00";96.13;"A";4212.8;"A";74.38;"A";51.27;"A";45.15;"A";13.59;"A";60.12;"A";17;"A";6.35;"A";87.26;"A";1020.69;"A";0;"A";11;"A";18;"A";742;"A";0;"A";163.33;"A"
"2025-01-30 21:15";96.13;"A";4212.87;"A";102.53;"A";70.59;"A";62.16;"A";13.56;"A";59.99;"A";20;"A";6.11;"A";87.44;"A";1020.87;"A";0;"A";16;"A";20;"A";1167;"A";0;"A";130;"A"
"2025-01-30 21:30";96.13;"A";4212.87;"A";119.66;"A";82.34;"A";72.51;"A";13.46;"A";60.06;"A";21;"A";6.06;"A";87.58;"A";1020.72;"A";0;"A";20;"A";22;"A";1356;"A";0;"A";203.33;"A"
"2025-01-30 21:45";96.13;"A";4212.87;"A";116.06;"A";79.87;"A";70.34;"A";13.27;"A";59.88;"A";19;"A";5.73;"A";87.77;"A";1020.82;"A";0;"A";24;"A";21;"A";1353;"A";0;"A";320;"A"
"2025-01-30 22:00";96.13;"A";4212.93;"A";150.06;"A";103.19;"A";90.88;"A";13;"A";60.03;"A";18;"A";5.47;"A";88.57;"A";1020.77;"A";0;"A";31;"A";19;"A";1502;"A";0;"A";126.67;"A"
